age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,wage_eur
18,175,68,Colombia,60,77,50,60,58,62,57,60,45,34,52,55,79,78,78,58,76,13,15,11,9,12,12,12,500.0
19,178,70,Korea Republic,60,79,56,59,34,54,40,64,61,56,47,60,71,72,74,48,72,32,32,13,6,12,14,13,650.0
17,180,68,United States,60,74,58,59,43,64,54,65,57,39,62,59,73,73,73,51,72,54,51,11,12,6,14,13,500.0
25,177,73,Japan,60,66,55,41,58,63,33,56,41,45,64,52,70,67,66,53,67,63,55,10,14,11,7,12,900.0
23,176,70,Japan,60,66,67,44,49,61,45,61,65,51,59,58,66,60,59,50,70,57,55,10,11,8,15,9,700.0
18,188,81,Belgium,60,79,37,24,54,52,38,43,39,28,59,45,42,55,39,54,52,67,63,9,13,6,6,8,1000.0
21,183,75,Spain,60,70,14,9,13,29,7,14,13,11,26,12,26,31,30,50,46,11,14,59,60,57,59,63,950.0
18,188,70,Australia,60,76,33,30,59,61,21,53,22,25,58,56,74,77,78,55,81,60,56,14,11,11,14,11,500.0
18,181,74,Argentina,60,74,56,44,62,66,46,68,60,45,63,66,67,64,60,49,48,42,54,10,10,7,6,10,600.0
23,170,64,Argentina,60,66,61,59,44,53,58,63,49,42,48,60,76,69,73,51,80,24,27,13,11,12,11,10,2000.0
19,181,75,Italy,60,74,60,43,57,69,49,59,51,57,66,60,67,73,58,53,62,34,44,9,11,9,7,5,3000.0
22,186,82,Netherlands,60,67,35,64,68,57,58,59,38,32,41,52,47,42,48,52,54,20,20,14,14,9,6,8,2000.0
21,174,70,Netherlands,60,68,58,36,55,59,35,64,45,39,59,58,63,65,68,58,72,57,59,9,7,14,8,6,550.0
21,183,77,Burundi,60,67,29,25,62,38,33,32,33,27,30,33,54,51,47,45,58,72,71,11,13,7,14,14,2000.0
21,170,70,Brazil,60,74,53,40,47,61,42,64,65,35,58,61,82,77,71,55,75,54,56,11,14,14,6,10,3000.0
19,191,80,Greece,60,72,39,64,60,55,56,57,38,37,43,62,65,67,59,45,52,21,16,11,14,14,12,9,500.0
18,170,65,Ivory Coast,60,77,55,58,33,58,53,64,52,42,53,66,75,72,74,48,84,19,20,11,14,7,8,7,2000.0
21,185,79,Spain,60,71,13,6,12,15,9,14,14,11,21,18,27,25,33,54,41,14,12,58,63,62,60,58,2000.0
27,175,77,Paraguay,60,61,50,21,60,57,28,53,26,26,29,50,65,67,60,54,70,62,59,11,13,14,13,11,500.0
20,180,72,France,60,67,53,23,48,54,26,53,47,37,43,56,74,74,71,55,73,61,59,14,7,11,7,8,1000.0
31,183,79,Argentina,60,60,13,6,14,26,7,14,14,13,18,11,24,15,27,49,44,12,11,60,62,59,58,60,2000.0
23,184,73,Uruguay,60,66,30,68,56,42,53,60,33,32,32,65,59,58,52,60,57,11,11,15,8,14,7,12,500.0
22,181,72,Argentina,60,68,61,58,47,59,43,66,47,41,58,65,63,61,56,56,64,33,30,8,11,13,8,5,2000.0
22,166,67,Argentina,60,69,63,45,46,50,33,62,51,37,46,64,77,75,72,57,82,59,56,14,7,15,7,5,2000.0
23,180,74,Argentina,60,66,55,52,47,61,51,62,54,48,58,64,67,66,65,55,66,51,48,14,8,14,8,9,2000.0
19,185,72,Senegal,60,77,14,15,10,18,6,12,10,14,22,17,23,20,26,48,50,10,10,62,54,63,62,62,900.0
19,170,60,Argentina,60,74,36,66,60,56,57,65,45,33,53,63,63,55,64,58,67,19,20,12,14,8,14,13,2000.0
17,169,66,Argentina,60,78,59,47,42,55,47,65,58,49,52,65,69,67,74,49,63,20,19,9,10,5,6,8,500.0
31,184,85,Colombia,60,60,34,61,62,56,41,65,35,27,42,61,67,65,68,54,70,16,18,11,9,12,8,14,500.0
22,175,70,Bolivia,60,67,55,40,55,62,38,61,55,45,61,60,65,65,59,60,67,60,55,14,13,15,13,15,500.0
19,181,70,Morocco,60,74,51,61,52,55,56,68,67,41,46,69,69,65,72,51,68,18,16,5,11,5,13,7,2000.0
20,183,75,Chile,60,70,30,25,62,54,26,38,28,28,51,41,65,64,45,53,67,62,60,13,13,7,11,11,550.0
23,180,77,Republic of Ireland,60,65,49,48,51,50,36,51,33,42,45,52,74,73,72,67,68,51,53,15,12,6,6,12,500.0
21,190,85,Peru,60,71,13,7,11,17,7,7,11,15,25,18,33,50,35,55,33,13,15,60,60,57,58,60,500.0
20,180,75,Peru,60,68,33,67,53,53,63,67,48,33,50,60,67,65,58,50,66,16,20,11,7,9,7,12,500.0
20,175,70,Peru,60,72,52,58,38,60,55,65,63,49,59,60,71,71,66,49,65,35,33,13,11,15,9,14,500.0
19,179,67,England,60,80,57,59,44,59,56,63,54,43,58,61,72,63,63,49,60,31,28,8,6,8,12,13,6000.0
21,178,69,Slovenia,60,68,65,41,45,60,25,54,53,35,48,59,64,64,60,49,56,62,55,7,14,8,14,10,900.0
24,183,81,Colombia,60,68,14,6,14,25,8,5,13,13,29,11,36,38,41,50,48,10,12,60,61,59,58,63,500.0
21,190,73,Colombia,60,73,14,10,9,24,10,11,19,12,16,20,44,42,46,50,50,11,12,60,59,57,60,64,500.0
18,185,75,Ivory Coast,60,72,35,25,60,55,28,38,38,26,47,50,56,65,59,58,68,61,58,11,6,11,13,14,550.0
17,172,64,Germany,60,74,45,47,30,57,52,68,54,41,43,62,82,71,89,60,90,39,41,7,14,14,8,7,500.0
20,182,79,Venezuela,60,70,14,8,14,25,10,9,12,13,22,18,34,31,32,54,41,15,12,61,59,58,57,61,500.0
23,183,84,Venezuela,60,69,26,67,69,57,55,56,25,33,33,58,51,55,56,49,60,25,22,13,14,8,11,11,500.0
29,174,69,Argentina,60,60,58,41,40,60,48,65,47,45,55,58,74,72,70,49,76,46,44,14,9,13,8,13,500.0
17,175,72,Venezuela,60,74,40,58,55,62,51,65,37,26,40,59,70,72,65,63,75,21,23,12,9,10,15,11,500.0
19,180,70,Belgium,60,74,40,22,46,64,28,56,39,41,50,61,71,72,73,47,70,62,58,11,11,11,6,13,1000.0
21,174,65,Ecuador,60,69,55,55,44,55,26,61,50,50,52,55,72,75,70,57,76,55,55,9,6,12,10,9,500.0
21,190,90,Paraguay,60,68,30,65,63,55,58,53,55,38,30,55,55,57,53,50,55,23,20,14,10,7,14,15,500.0
20,171,60,Colombia,60,70,58,30,40,55,24,52,29,30,48,33,77,77,78,60,70,55,51,9,6,10,5,8,500.0
24,180,70,Japan,60,65,15,10,11,21,9,15,11,14,27,17,41,40,47,53,55,11,13,62,57,53,54,66,1000.0
18,178,76,Argentina,60,74,59,64,45,57,56,65,55,46,55,63,66,63,70,53,67,35,32,8,10,6,11,15,700.0
19,173,67,France,60,76,45,48,55,68,43,63,53,48,61,64,64,62,60,52,79,49,48,11,11,12,10,9,2000.0
17,190,80,France,60,77,27,29,57,51,26,32,31,27,45,51,64,68,49,47,48,61,58,8,8,6,10,7,500.0
26,175,70,Paraguay,60,60,60,55,40,62,38,61,32,39,60,55,61,63,60,48,75,34,39,10,14,8,14,9,500.0
25,173,70,England,60,64,67,39,35,55,49,55,59,48,57,58,71,68,62,52,76,58,56,14,13,12,13,10,1000.0
26,176,76,Uruguay,60,63,66,55,47,67,35,63,68,62,64,60,65,60,55,54,72,64,55,15,11,12,11,14,500.0
21,179,70,Sweden,60,66,46,56,46,66,43,61,49,52,59,66,66,64,72,54,76,48,42,11,13,6,6,14,800.0
18,175,64,France,60,77,52,58,61,56,45,61,44,42,44,63,67,69,56,57,75,16,15,15,14,8,10,6,500.0
17,181,76,France,60,78,52,61,50,52,54,64,46,40,46,61,76,76,71,52,68,27,25,7,9,10,15,7,500.0
21,173,68,Portugal,60,70,50,52,49,55,50,69,57,46,55,67,75,69,58,54,73,38,43,10,9,5,7,14,950.0
27,186,80,Uruguay,60,61,33,35,69,42,24,35,24,27,34,47,53,63,45,51,43,62,56,12,14,6,7,14,500.0
22,167,63,Argentina,60,69,51,50,51,64,29,63,31,34,61,60,65,64,63,54,67,58,56,6,6,5,9,7,600.0
22,177,75,Nigeria,60,67,45,70,57,55,65,71,58,41,50,60,65,70,56,60,69,21,16,9,15,14,6,5,1000.0
19,189,79,Argentina,60,75,36,28,61,53,31,46,36,32,51,55,52,63,48,46,47,63,62,6,13,9,12,6,1000.0
19,175,70,Peru,60,70,55,55,55,60,45,65,58,55,59,60,61,65,61,58,65,48,45,12,5,12,8,14,500.0
18,174,70,England,60,79,57,59,34,45,47,62,45,38,43,57,83,82,64,60,71,31,33,10,8,8,6,7,4000.0
22,193,87,Germany,60,71,34,26,64,50,27,28,31,25,47,44,58,59,56,53,43,65,57,7,12,6,6,8,800.0
19,180,74,Nigeria,60,74,56,31,57,62,32,58,39,35,58,62,66,69,65,54,65,62,58,9,11,5,10,11,2000.0
19,189,82,Nigeria,60,71,38,61,60,48,48,53,39,36,28,58,73,78,58,43,53,18,13,8,14,12,5,10,2000.0
17,190,78,England,60,76,42,62,60,56,53,54,49,40,47,62,70,74,50,47,46,28,25,14,14,12,11,9,950.0
23,180,73,Austria,60,65,53,28,47,58,29,61,33,31,48,63,72,74,70,51,67,58,56,9,8,9,10,9,2000.0
19,180,75,Spain,60,74,56,44,42,65,33,61,68,66,59,66,69,63,74,57,62,53,51,9,12,10,11,10,1000.0
20,181,71,Netherlands,60,67,52,66,37,58,54,69,53,38,52,66,66,59,61,49,68,37,33,14,13,11,11,9,1000.0
22,170,66,Ghana,60,67,46,36,51,69,46,54,48,40,66,59,64,66,54,57,85,58,55,6,10,12,13,13,1000.0
18,183,73,Romania,60,71,47,55,57,62,54,60,61,56,55,62,70,80,71,46,72,55,53,10,15,11,6,15,550.0
27,178,74,Spain,60,60,55,33,50,40,30,62,38,36,37,41,63,64,48,55,68,61,63,11,6,9,9,10,1000.0
22,194,82,Germany,60,66,28,33,62,46,22,45,28,27,43,50,52,64,52,50,45,63,60,14,9,10,6,11,600.0
22,186,76,Denmark,60,67,50,58,55,55,56,62,55,45,48,60,70,75,68,52,62,28,28,14,5,14,8,6,2000.0
20,193,82,Croatia,60,72,15,16,12,22,15,18,13,14,13,20,19,25,22,62,55,15,14,59,64,55,56,55,500.0
21,189,79,Germany,60,67,53,44,57,58,28,57,45,28,54,55,68,67,50,57,59,63,60,12,12,5,5,13,500.0
21,175,69,Brazil,60,66,45,63,52,53,53,61,50,50,48,59,81,79,84,61,83,13,21,12,7,6,6,14,600.0
24,173,70,Turkey,60,66,54,49,49,67,46,63,49,44,64,63,70,65,54,54,74,57,54,11,7,11,10,9,2000.0
27,185,79,Finland,60,61,46,64,65,58,45,58,48,53,50,55,69,63,68,52,59,16,15,5,7,9,14,10,800.0
21,175,67,Brazil,60,67,54,29,45,40,31,61,42,34,35,48,64,66,55,54,76,65,63,6,11,6,13,10,900.0
24,180,76,Croatia,60,65,55,64,57,48,47,63,56,34,36,58,72,76,60,52,64,18,17,10,9,13,13,10,2000.0
19,185,84,Germany,60,74,35,29,47,60,30,56,33,29,55,62,68,67,66,59,67,57,59,7,7,12,13,11,500.0
18,175,65,Guinea,60,83,43,66,46,49,60,62,43,37,33,65,89,85,86,61,82,16,11,15,6,12,10,10,3000.0
31,182,79,Poland,60,60,32,39,63,57,32,30,33,29,57,58,53,55,42,58,60,62,58,8,14,15,10,11,800.0
27,192,86,Brazil,60,63,26,41,63,51,28,28,30,31,43,44,52,53,48,53,40,57,52,9,5,14,10,9,1000.0
19,194,77,Norway,60,75,37,61,58,51,40,57,38,28,31,58,70,66,68,56,65,20,18,12,6,5,11,10,650.0
19,186,78,France,60,73,49,54,53,63,46,67,60,53,56,67,72,70,72,51,72,58,47,10,5,7,14,5,750.0
22,185,75,Germany,60,66,49,30,56,51,22,50,29,26,37,50,72,71,67,58,60,62,59,6,14,7,8,11,500.0
23,180,79,France,60,67,60,33,54,59,34,59,35,29,55,51,68,73,58,52,62,65,63,8,14,13,7,13,1000.0
20,182,71,Romania,60,68,20,18,61,42,21,33,29,24,31,43,61,67,55,55,61,62,58,10,15,14,8,8,700.0
20,184,71,Argentina,60,72,11,5,15,26,7,11,14,13,17,13,27,26,29,60,45,15,12,60,54,56,58,63,1000.0
21,186,77,Australia,60,70,32,63,58,53,49,56,40,32,44,63,58,53,61,56,55,17,18,6,15,12,9,8,2000.0
21,180,80,Germany,60,69,59,59,42,55,49,65,47,45,49,64,69,74,71,50,68,31,30,10,5,6,9,7,1000.0
20,180,70,Belgium,60,71,55,54,43,55,44,62,51,42,41,57,83,86,73,57,69,51,34,8,13,10,12,6,2000.0
27,175,65,Japan,60,60,55,53,45,55,44,63,56,38,56,59,83,68,88,42,86,30,34,10,7,10,8,7,750.0
20,191,83,Germany,60,73,37,24,52,60,22,33,22,22,57,41,61,54,52,64,48,63,61,7,6,13,11,14,1000.0
20,187,82,Germany,60,68,54,35,51,55,37,60,53,34,52,56,69,67,59,53,61,58,57,7,9,8,12,14,500.0
19,178,68,Scotland,60,76,51,52,49,64,50,62,59,46,63,64,53,65,46,58,72,43,46,9,8,15,12,10,1000.0
19,183,77,Greece,60,75,45,45,49,68,39,63,50,45,65,56,73,70,66,49,65,49,58,7,6,5,9,9,500.0
27,190,82,Turkey,60,62,27,34,69,41,29,31,34,26,33,40,53,53,49,51,47,61,60,12,8,6,7,7,3000.0
23,175,65,Brazil,60,68,30,63,55,49,53,66,44,32,41,62,82,85,74,55,76,18,19,13,9,8,8,8,2000.0
20,179,75,France,60,75,45,35,50,37,35,56,40,40,36,48,65,68,52,60,67,72,66,9,11,10,7,12,2000.0
19,181,73,Germany,60,75,45,39,58,63,37,58,45,37,54,63,57,62,55,61,64,64,62,8,6,14,13,9,2000.0
20,174,65,North Macedonia,60,70,53,41,48,50,29,58,42,29,43,54,77,81,62,47,74,55,62,6,5,9,6,7,2000.0
23,183,77,Georgia,60,66,41,69,58,54,43,67,48,38,45,66,74,72,70,45,68,19,13,9,14,6,8,11,550.0
18,196,75,England,60,81,45,37,58,69,45,58,43,40,69,56,63,61,52,58,43,54,56,15,6,7,6,9,4000.0
18,166,60,Spain,60,70,57,33,50,56,31,62,48,43,40,58,66,64,58,56,67,57,58,6,9,14,13,9,500.0
19,182,68,France,60,75,45,33,55,57,30,54,44,37,42,58,72,69,61,55,66,64,61,14,11,9,12,11,5000.0
19,193,78,Portugal,60,75,51,49,51,64,46,66,48,41,60,68,73,68,55,53,45,41,31,13,6,15,13,13,4000.0
21,193,94,Russia,60,70,10,8,11,20,8,13,14,11,18,15,21,30,23,42,24,11,13,65,60,61,55,63,3000.0
18,185,79,United States,60,76,50,42,58,63,50,65,41,43,62,60,63,68,56,59,59,60,57,7,12,7,15,8,3000.0
23,183,78,Ukraine,60,65,59,52,38,59,41,58,44,33,56,58,65,62,59,55,59,25,20,12,7,8,5,12,500.0
21,170,70,Finland,60,70,49,55,38,63,42,66,53,42,60,63,66,69,83,54,80,39,33,13,10,10,13,6,2000.0
22,184,75,Croatia,60,68,31,35,58,55,30,42,25,27,50,50,57,62,43,55,58,66,62,14,10,6,8,12,2000.0
18,173,58,France,60,76,57,47,54,69,53,63,54,55,66,66,66,67,59,61,83,53,59,9,9,9,9,8,1000.0
18,181,70,Cyprus,60,72,35,43,47,66,30,58,30,36,55,63,59,63,57,64,66,52,50,7,15,8,15,7,500.0
21,170,68,Spain,60,72,61,61,41,59,50,64,53,47,54,62,64,69,59,45,61,37,30,11,10,13,7,12,1000.0
18,176,70,Austria,60,72,46,25,55,52,31,48,38,26,43,55,75,77,44,52,73,63,59,7,11,15,15,7,800.0
21,186,72,Spain,60,72,52,35,64,61,36,58,48,45,58,60,64,62,56,64,59,57,60,14,13,12,11,9,1000.0
18,175,70,Ghana,60,77,42,55,42,60,39,61,49,37,56,60,83,81,80,56,78,36,47,8,15,9,9,7,750.0
20,195,75,France,60,70,53,26,66,59,29,32,28,29,46,46,52,63,43,43,48,63,62,14,9,8,11,10,3000.0
22,180,70,Argentina,60,67,40,66,68,51,51,57,46,40,41,63,57,55,56,57,60,20,14,12,14,10,10,8,3000.0
24,178,73,Portugal,60,65,41,27,42,60,37,60,38,32,55,59,64,62,62,57,67,64,61,7,13,15,7,10,1000.0
18,196,93,Turkey,60,75,39,59,60,56,52,62,40,42,46,57,51,63,45,56,32,23,20,8,5,5,5,6,3000.0
20,180,78,Argentina,60,73,52,42,51,67,41,55,55,54,62,62,60,61,50,58,63,56,64,7,8,12,11,13,1000.0
20,176,70,Argentina,60,72,53,48,54,69,54,64,56,50,63,66,59,69,54,46,77,54,57,6,10,14,15,14,2000.0
19,182,76,Poland,60,73,56,18,49,51,27,47,45,22,42,52,77,75,51,51,61,57,55,11,7,11,11,7,500.0
24,191,85,Brazil,60,65,11,11,35,58,12,26,17,10,41,41,40,25,27,43,25,12,17,64,59,58,53,67,1000.0
25,185,78,Turkey,60,63,38,31,66,53,41,35,39,29,58,40,59,61,58,54,60,64,61,12,5,10,15,14,2000.0
17,179,62,France,60,74,49,33,53,67,44,51,41,55,62,58,70,66,68,62,62,62,53,8,12,7,7,13,700.0
19,183,71,Morocco,60,76,56,47,59,66,49,66,54,52,63,61,57,56,48,49,43,57,60,6,7,5,9,8,3000.0
19,174,71,Portugal,60,73,53,33,46,43,29,59,39,40,32,50,70,68,52,52,75,66,64,14,14,10,11,15,500.0
19,183,71,Portugal,60,77,42,38,43,66,36,60,46,40,62,63,69,66,58,57,63,58,55,6,9,13,6,10,1000.0
22,190,84,Italy,60,67,31,23,54,43,33,36,32,37,34,36,64,62,44,52,48,70,70,15,11,6,7,10,4000.0
20,189,76,Brazil,60,72,9,4,11,41,14,8,10,8,37,10,47,41,34,37,32,8,17,66,59,61,57,67,850.0
19,178,72,England,60,76,58,51,46,58,41,60,61,48,52,55,66,73,58,53,68,61,58,11,15,13,5,12,3000.0
27,183,67,Spain,60,61,34,31,40,67,28,51,35,31,66,55,61,63,59,52,67,59,52,13,7,10,11,13,2000.0
18,179,70,Argentina,60,75,37,66,56,50,44,60,46,39,36,61,72,71,69,57,69,25,29,10,7,13,12,9,1000.0
20,175,75,Netherlands,60,72,59,70,50,48,55,62,45,43,43,70,78,70,51,42,72,27,26,9,6,6,12,10,1000.0
21,167,71,England,60,69,63,25,44,58,30,56,41,35,47,46,72,75,70,54,62,63,61,9,14,12,11,15,2000.0
21,172,70,Mexico,60,70,56,31,52,52,26,57,44,39,45,55,74,73,66,55,72,58,54,7,7,10,8,10,5000.0
21,162,51,Mexico,60,68,58,50,42,69,48,62,57,52,65,60,63,67,70,49,75,52,52,9,10,7,6,8,5000.0
21,185,83,Argentina,60,69,47,34,45,35,29,59,34,32,27,49,69,63,55,56,53,65,67,7,10,10,14,5,1000.0
20,180,75,Spain,60,70,31,26,63,42,28,32,33,36,34,36,56,59,41,51,65,68,73,6,13,13,13,11,1000.0
20,180,75,Spain,60,71,47,29,62,55,32,41,37,32,39,40,57,57,42,52,65,70,73,7,14,13,14,10,1000.0
19,180,65,France,60,75,58,36,55,42,26,67,43,42,30,50,62,60,59,54,70,68,65,13,11,7,9,12,2000.0
19,202,80,Senegal,60,68,11,7,11,17,8,7,12,11,16,19,19,33,23,50,23,11,12,54,60,64,60,64,500.0
25,175,74,Brazil,60,65,54,30,45,43,28,60,43,34,39,57,68,67,58,58,73,63,65,7,13,14,9,15,2000.0
18,172,74,Australia,60,76,55,53,30,51,42,66,50,33,46,63,88,83,72,48,70,25,32,13,6,10,8,13,1000.0
19,176,72,England,60,74,55,62,41,53,53,71,50,50,41,69,63,66,62,43,75,29,30,12,9,6,10,11,1000.0
20,183,76,Turkey,60,69,59,55,47,58,46,61,52,45,54,63,68,64,55,60,60,34,33,10,10,5,6,8,2000.0
19,171,60,France,60,75,53,43,54,66,36,68,58,49,62,67,66,64,77,55,86,59,53,11,6,5,13,14,2000.0
22,181,72,Argentina,60,69,50,36,54,70,43,62,49,41,75,60,63,62,51,59,65,52,59,6,9,9,7,6,1000.0
21,185,77,Spain,60,73,46,50,38,61,36,65,46,45,63,63,62,64,63,61,58,54,41,15,12,13,15,5,3000.0
18,185,87,Belgium,60,77,33,30,58,39,28,37,33,34,28,34,56,61,47,52,51,67,69,13,8,12,12,12,2000.0
20,179,73,Spain,60,68,51,35,62,61,37,52,61,66,58,57,58,61,53,58,66,64,63,11,7,11,13,13,900.0
20,175,72,Argentina,60,69,47,58,55,65,46,60,43,39,62,61,60,64,51,55,73,55,52,13,6,6,14,12,2000.0
22,192,88,Argentina,60,68,12,7,14,16,7,13,11,11,29,18,15,31,33,59,24,13,12,59,61,57,54,64,1000.0
20,180,69,Honduras,60,70,54,39,44,60,32,65,58,36,58,65,69,65,61,58,68,48,47,10,15,14,6,13,1000.0
19,183,80,Spain,60,72,47,24,55,50,26,52,32,35,25,40,68,65,57,61,57,61,60,9,6,12,7,11,2000.0
20,172,72,Spain,60,71,27,62,59,55,50,61,37,32,32,56,68,69,56,59,72,16,20,10,9,8,5,15,3000.0
20,184,76,Spain,60,74,33,61,45,65,36,62,37,35,60,61,67,63,58,58,57,60,46,10,11,9,9,6,3000.0
21,173,66,Spain,60,69,51,35,59,64,34,57,46,47,63,59,66,64,60,55,73,63,62,11,14,9,7,11,1000.0
16,175,71,Spain,60,78,42,55,41,62,44,57,56,52,60,62,66,64,69,59,64,60,55,9,10,9,10,13,500.0
18,182,76,Estonia,60,80,59,37,50,51,28,61,40,39,47,52,64,69,56,56,61,61,62,15,6,13,12,14,3000.0
19,181,72,Spain,60,76,55,34,60,60,57,55,57,32,62,58,63,60,60,55,58,56,56,10,7,8,6,6,2000.0
21,182,71,Japan,60,69,54,61,47,54,58,69,57,43,43,67,69,69,67,48,64,28,24,12,8,8,14,7,3000.0
21,180,75,Netherlands,60,66,34,62,58,51,47,62,44,32,40,61,73,75,62,60,66,15,22,10,12,6,11,12,2000.0
22,187,70,Sweden,60,67,12,5,14,21,9,7,13,14,21,15,16,15,24,50,33,12,11,60,59,54,58,64,800.0
24,185,78,Turkey,60,66,31,21,56,40,27,31,34,26,31,32,54,63,41,52,56,71,70,7,11,10,9,12,2000.0
19,190,81,Hungary,60,75,11,8,12,17,8,10,14,10,15,13,28,22,30,45,23,14,11,62,59,55,59,66,550.0
17,178,66,Netherlands,60,76,60,53,39,55,51,68,50,41,49,60,83,76,58,55,73,65,52,12,13,9,10,7,500.0
18,181,65,France,60,68,47,40,55,66,33,55,39,48,55,59,55,58,56,58,66,65,67,11,13,12,14,12,600.0
20,180,75,Spain,60,71,47,49,51,66,41,61,52,49,64,64,62,64,63,55,67,59,57,10,12,11,12,12,1000.0
19,188,80,Albania,60,70,30,64,63,57,37,54,61,30,53,59,55,53,60,55,59,13,19,14,9,10,14,10,2000.0
31,176,72,Cyprus,60,60,47,21,50,55,27,46,27,28,26,45,67,62,54,52,72,64,62,12,9,8,6,9,500.0
22,181,74,Croatia,60,68,30,62,50,53,48,61,31,28,41,62,76,74,70,59,68,14,19,14,12,5,14,7,2000.0
19,177,72,Colombia,60,73,60,45,50,57,42,58,45,55,55,55,70,70,55,50,62,58,58,7,8,7,8,12,500.0
20,177,72,Bolivia,60,69,55,60,55,63,45,55,51,52,61,65,65,65,55,55,60,61,58,13,8,10,13,12,500.0
19,175,72,Bolivia,60,75,58,48,45,61,44,61,35,46,51,55,70,68,55,58,65,58,55,8,13,13,6,13,500.0
18,178,73,England,60,77,60,30,50,55,31,54,34,36,53,42,71,73,56,51,58,67,65,10,9,12,7,14,3000.0
20,175,72,Peru,60,69,44,45,48,55,33,60,33,51,51,58,64,67,53,58,68,66,65,10,6,9,8,10,500.0
19,183,74,France,60,75,39,66,48,56,59,66,52,35,47,59,75,73,59,59,62,20,17,7,13,11,9,5,3000.0
21,177,69,Mexico,60,68,49,34,50,33,31,67,41,39,35,51,61,58,58,57,72,67,71,6,10,14,12,8,1000.0
20,178,72,Netherlands,60,71,50,52,53,70,49,65,58,46,61,68,79,71,55,51,70,39,48,13,12,9,10,12,1000.0
19,170,68,Peru,60,70,58,65,51,61,59,61,60,50,55,58,70,68,55,55,65,45,42,13,12,12,7,6,500.0
37,183,88,England,59,59,11,11,14,27,11,18,14,18,32,25,28,30,42,63,52,14,13,56,58,62,60,54,1000.0
34,183,79,England,59,59,14,14,15,27,11,15,13,11,29,21,46,42,52,57,57,17,17,59,58,58,57,60,1000.0
33,176,75,Republic of Ireland,59,59,46,43,51,54,41,47,40,43,53,52,53,38,57,57,72,56,53,16,9,13,13,13,500.0
30,182,81,France,59,59,12,11,16,20,10,12,15,18,15,15,14,17,19,51,45,19,12,56,61,53,58,64,800.0
33,183,74,Republic of Ireland,59,59,56,47,59,57,46,53,63,68,58,53,55,52,61,63,61,57,57,16,10,14,11,14,500.0
31,187,77,Republic of Ireland,59,59,53,40,60,54,23,48,22,40,53,53,33,34,37,58,49,57,58,15,16,7,9,12,500.0
31,190,85,Switzerland,59,59,19,11,11,33,9,11,10,10,30,25,54,50,54,54,46,13,12,61,59,56,56,60,2000.0
32,185,75,China PR,59,59,33,49,43,55,60,53,43,43,52,54,63,63,56,58,58,61,59,15,12,11,10,11,1000.0
29,178,70,China PR,59,59,51,53,56,56,42,54,54,47,60,56,72,71,72,58,73,62,57,16,14,6,12,13,3000.0
28,189,90,Norway,59,59,49,58,60,60,62,52,60,36,42,56,57,55,65,55,64,18,15,12,9,13,11,14,950.0
29,175,75,England,59,59,49,60,61,49,57,54,48,43,44,57,66,71,82,57,72,31,30,11,12,14,15,12,3000.0
30,176,77,England,59,59,57,22,49,56,39,55,56,27,54,57,67,60,65,56,68,58,57,10,11,13,6,7,500.0
27,186,74,Republic of Ireland,59,59,47,59,58,50,57,57,34,44,40,58,70,71,59,56,57,12,21,15,9,13,13,14,500.0
27,193,71,Wales,59,60,15,19,61,35,18,47,16,12,33,49,61,54,58,50,70,61,59,13,10,12,9,8,2000.0
28,188,83,Wales,59,59,33,58,61,58,42,59,41,45,52,61,67,72,69,49,57,52,48,15,8,7,12,7,2000.0
30,177,72,Argentina,59,59,60,57,51,62,49,62,65,61,60,65,65,64,70,45,49,50,48,10,9,7,9,9,500.0
28,189,87,Germany,59,60,22,18,58,47,15,39,31,32,41,48,60,56,44,54,52,58,57,7,12,15,7,11,1000.0
28,173,74,Republic of Ireland,59,59,36,65,49,50,52,60,41,33,41,58,75,80,69,58,70,39,34,14,11,9,10,15,550.0
27,193,89,Sweden,59,62,18,17,18,29,18,11,20,11,22,20,27,30,31,47,33,16,19,58,57,59,59,63,650.0
26,183,75,England,59,61,34,58,57,50,53,56,44,41,34,58,74,77,71,56,66,23,18,12,9,13,10,11,2000.0
33,189,85,Korea Republic,59,59,17,18,13,30,18,19,19,15,16,19,48,49,63,54,46,19,17,59,56,59,62,59,750.0
31,190,87,Saudi Arabia,59,59,14,16,19,23,18,12,19,18,21,19,42,48,35,60,33,19,12,62,52,51,60,59,2000.0
27,180,68,Scotland,59,60,56,53,40,63,53,59,64,65,62,62,70,67,76,58,77,51,50,12,15,8,7,15,700.0
29,175,69,England,59,59,53,25,48,53,29,55,45,31,48,57,73,74,64,50,71,58,53,8,7,11,6,14,2000.0
26,180,75,Cameroon,59,60,53,21,48,53,23,55,36,27,48,49,64,66,65,55,63,59,57,15,15,11,9,14,1000.0
26,173,68,Northern Ireland,59,60,49,53,52,62,46,58,47,45,58,60,63,64,71,57,79,61,59,15,9,8,14,11,1000.0
34,182,64,India,59,59,44,35,41,60,43,50,46,32,57,57,69,68,66,52,66,57,52,9,7,13,9,9,600.0
